timestamp,machine_status,is_anomaly,sensor_00,sensor_04,sensor_06,sensor_11,sensor_12
2018-04-08 23:10:00,NORMAL,0,2.503762,643.2869999999999,13.02807,44.85953,32.726859999999995
2018-04-08 23:20:00,NORMAL,0,2.503762,631.5972,13.1004,46.79582,31.37943
2018-04-08 23:30:00,NORMAL,0,2.499826,643.75,12.97743,46.98864,39.22828
2018-04-08 23:40:00,NORMAL,0,2.499826,635.6481,13.09317,41.85159,33.13086
2018-04-08 23:50:00,NORMAL,0,2.497859,635.5323,13.17274,42.34242,32.09666
2018-04-09 00:00:00,NORMAL,0,2.499826,632.2916,13.09317,43.251090000000005,28.95935
2018-04-09 00:10:00,NORMAL,0,2.497859,644.0972,13.12211,41.97292,33.32933
2018-04-09 00:20:00,NORMAL,0,2.499826,640.1619999999999,13.02807,44.05135,31.37794
2018-04-09 00:30:00,NORMAL,0,2.497859,638.3102,13.14381,44.77888,30.56463
2018-04-09 00:40:00,NORMAL,0,2.510648,624.4213,13.09317,45.41363,35.3861
2018-04-09 00:50:00,NORMAL,0,2.50081,634.9537,12.97743,44.92244,32.62362
2018-04-09 01:00:00,NORMAL,0,2.5076970000000003,642.9398,13.14381,47.01169,33.153040000000004
2018-04-09 01:10:00,NORMAL,0,2.50081,640.9722,13.17274,49.91306,33.4267
2018-04-09 01:20:00,NORMAL,0,2.503762,636.8055,13.17274,48.72832,35.35394
2018-04-09 01:30:00,NORMAL,0,2.505729,635.1852,13.02807,46.58371,36.50688
2018-04-09 01:40:00,NORMAL,0,2.508681,630.7869999999999,13.02807,45.34135,32.280120000000004
2018-04-09 01:50:00,NORMAL,0,2.512616,643.6342,13.14381,46.04571,34.46822
2018-04-09 02:00:00,NORMAL,0,2.503762,633.6805,13.057,43.71446,34.30709
2018-04-09 02:10:00,NORMAL,0,2.512616,633.1018,13.057,43.94985,33.90375
2018-04-09 02:20:00,NORMAL,0,2.514583,637.5,13.057,46.4737,30.49893
2018-04-09 02:30:00,NORMAL,0,2.514583,636.6898,13.09317,45.74503,33.25248
2018-04-09 02:40:00,NORMAL,0,2.515567,641.2037,13.02807,44.05877,35.03329
2018-04-09 02:50:00,NORMAL,0,2.512616,631.0185,13.09317,40.88678,31.22853
2018-04-09 03:00:00,NORMAL,0,2.495891,647.6852,13.15828,43.4678,31.470740000000003
2018-04-09 03:10:00,NORMAL,0,2.508681,642.7083,13.23061,43.18232,31.02348
2018-04-09 03:20:00,NORMAL,0,2.509664,639.3518,13.09317,43.44001,33.002559999999995
2018-04-09 03:30:00,NORMAL,0,2.5076970000000003,632.0602,13.14381,43.3767,31.53573
2018-04-09 03:40:00,NORMAL,0,2.504745,644.6759,13.09317,42.707,33.07945
2018-04-09 03:50:00,NORMAL,0,2.257813,590.1619999999999,12.97743,42.77206,31.76295
2018-04-09 04:00:00,NORMAL,0,2.028588,604.1666,13.12934,39.38087,31.40266
2018-04-09 04:10:00,NORMAL,0,2.023669,606.5972,13.14381,38.85707,29.381940000000004
2018-04-09 04:20:00,NORMAL,0,2.016783,601.3889,13.17274,38.5839,25.93187
2018-04-09 04:30:00,NORMAL,0,2.020718,603.0093,13.09317,37.42949,28.38032
2018-04-09 04:40:00,NORMAL,0,2.050231,601.6204,11.80556,39.425270000000005,31.57581
2018-04-09 04:50:00,NORMAL,0,2.061053,608.2176,11.83449,43.86397,30.57471
2018-04-09 05:00:00,NORMAL,0,2.0521990000000003,602.0834,11.95023,44.06799,31.29322
2018-04-09 05:10:00,NORMAL,0,2.084664,600.9259,11.92853,39.49436,32.86131
2018-04-09 05:20:00,NORMAL,0,2.091551,610.9954,11.85619,38.84762,31.72222
2018-04-09 05:30:00,NORMAL,0,2.097454,606.8287,11.89959,38.61522,30.06584
2018-04-09 05:40:00,NORMAL,0,2.090567,603.0093,11.82002,39.13436,31.2983
2018-04-09 05:50:00,NORMAL,0,2.086632,596.875,11.73322,40.9905,28.99648
2018-04-09 06:00:00,NORMAL,0,2.086632,607.1759,12.29022,41.1357,30.76795
2018-04-09 06:10:00,NORMAL,0,2.086632,617.3611,12.39873,40.95947,30.94382
2018-04-09 06:20:00,NORMAL,0,2.119097,611.1111,12.29022,43.19378,30.77605
2018-04-09 06:30:00,NORMAL,0,2.11713,616.4352,12.31192,44.493840000000006,31.52455
2018-04-09 06:40:00,NORMAL,0,2.121065,614.2361,12.33362,44.79789,34.93037
2018-04-09 06:50:00,NORMAL,0,2.125984,610.9954,12.39873,43.38676,33.16898
2018-04-09 07:00:00,NORMAL,0,2.151562,614.0046,12.62297,45.38343,32.75066
2018-04-09 07:10:00,NORMAL,0,2.161401,621.4119999999999,12.55064,45.34106,32.26916
2018-04-09 07:20:00,NORMAL,0,2.151562,610.1852,12.57957,46.663540000000005,35.434259999999995
2018-04-09 07:30:00,NORMAL,0,2.198785,616.7823,12.73148,47.75972,35.69696
2018-04-09 07:40:00,NORMAL,0,2.194849,616.7824,12.78212,46.73244,36.21552
2018-04-09 07:50:00,NORMAL,0,2.188947,614.4676,12.83999,46.67968,34.85904
2018-04-09 08:00:00,NORMAL,0,2.326678,611.4584,12.83999,46.26915,33.77864
2018-04-09 08:10:00,NORMAL,0,2.332581,610.7639,12.78212,46.01055,33.5282
2018-04-09 08:20:00,NORMAL,0,2.322743,610.0695,13.02807,49.08878,36.173190000000005
2018-04-09 08:30:00,NORMAL,0,2.321759,616.6667,13.20168,47.69346,34.100559999999994
2018-04-09 08:40:00,NORMAL,0,2.332581,613.5416,13.14381,47.17524,34.4113
2018-04-09 08:50:00,NORMAL,0,2.336516,620.6018,13.057,46.51748,35.50882
2018-04-09 09:00:00,NORMAL,0,2.35816,638.1945,13.1004,45.85501,35.77938
2018-04-09 09:10:00,NORMAL,0,2.367014,620.9491,13.09317,46.31533,33.94653
2018-04-09 09:20:00,NORMAL,0,2.392593,619.4445,13.20168,49.62024,35.53033
2018-04-09 09:30:00,NORMAL,0,2.391609,623.3796,13.12211,49.070240000000005,35.78746
2018-04-09 09:40:00,NORMAL,0,2.392593,615.2778,13.20168,50.58146,35.90591
2018-04-09 09:50:00,NORMAL,0,2.399479,615.7407,13.09317,48.35138,36.89334
2018-04-09 10:00:00,NORMAL,0,2.395544,644.2130000000001,13.12211,48.95369,34.34619
2018-04-09 10:10:00,NORMAL,0,2.404398,649.1898,13.17274,48.43326,34.60696
2018-04-09 10:20:00,NORMAL,0,2.400463,666.4352,13.17274,45.54678,38.08277
2018-04-09 10:30:00,NORMAL,0,2.400463,649.3055,13.057,43.88967,31.753840000000004
2018-04-09 10:40:00,NORMAL,0,2.396528,650.6945,13.12211,44.76201,34.10832
2018-04-09 10:50:00,NORMAL,0,2.392593,651.7361,13.057,41.33957,33.77219
2018-04-09 11:00:00,NORMAL,0,2.400463,665.9722,13.12211,44.65196,31.81724
2018-04-09 11:10:00,NORMAL,0,2.391609,649.0741,13.14381,44.94505,33.819109999999995
2018-04-09 11:20:00,NORMAL,0,2.392593,626.9676,13.09317,46.49579,34.63041
2018-04-09 11:30:00,NORMAL,0,2.399479,633.1018,13.09317,45.21545,38.03179
2018-04-09 11:40:00,NORMAL,0,2.404398,621.1805,13.057,45.17051,33.53398
2018-04-09 11:50:00,NORMAL,0,2.40735,619.6759,13.09317,45.41199,36.70068
2018-04-09 12:00:00,NORMAL,0,2.391609,623.0323,13.09317,45.92705,32.880340000000004
2018-04-09 12:10:00,NORMAL,0,2.404398,623.4954,13.14381,46.13156,36.54285
2018-04-09 12:20:00,NORMAL,0,2.391609,634.375,13.09317,45.91431,35.94582
2018-04-09 12:30:00,NORMAL,0,2.395544,641.5509,13.09317,43.3162,35.58699
2018-04-09 12:40:00,NORMAL,0,2.389641,638.3102,13.17274,41.0299,32.579240000000006
2018-04-09 12:50:00,NORMAL,0,2.392593,617.3611,13.17274,40.77686,32.65377
2018-04-09 13:00:00,NORMAL,0,2.400463,627.0833,13.14381,39.92095,32.21379
2018-04-09 13:10:00,NORMAL,0,2.400463,622.3380000000001,12.99913,40.60895,28.47695
2018-04-09 13:20:00,NORMAL,0,2.40735,622.5695,13.09317,41.76637,30.54607
2018-04-09 13:30:00,NORMAL,0,2.40735,623.1482,13.17274,42.00799,30.45858
2018-04-09 13:40:00,NORMAL,0,2.404398,624.0741,13.057,46.13003,29.69824
2018-04-09 13:50:00,NORMAL,0,2.402431,626.9676,13.12211,49.63995,33.68269
2018-04-09 14:00:00,NORMAL,0,2.404398,618.4028,13.14381,46.21503,35.88105
2018-04-09 14:10:00,NORMAL,0,2.396528,633.2176,13.09317,44.86183,33.12154
2018-04-09 14:20:00,NORMAL,0,2.392593,626.5046,13.12211,43.91896,31.77972
2018-04-09 14:30:00,NORMAL,0,2.431945,620.9491,13.12211,45.14353,32.95776
2018-04-09 14:40:00,NORMAL,0,2.441782,619.6759,14.03356,44.342690000000005,29.45805
2018-04-09 14:50:00,NORMAL,0,2.43588,622.2222,14.00463,50.17097,35.542790000000004
2018-04-09 15:00:00,NORMAL,0,2.392593,642.8241,14.069729999999998,52.82207,32.4308
2018-04-09 15:10:00,NORMAL,0,2.406366,626.5046,14.13484,52.27317,36.9011
2018-04-09 15:20:00,NORMAL,0,2.405382,624.5369999999999,14.098670000000002,56.15004,34.85371
2018-04-09 15:30:00,NORMAL,0,2.399479,636.3426,13.56337,52.66649,39.0087
2018-04-09 15:40:00,NORMAL,0,2.399479,619.3287,13.5923,51.85947,38.115120000000005
2018-04-09 15:50:00,NORMAL,0,2.397512,629.2824,13.628470000000002,48.58795,35.41174
2018-04-09 16:00:00,NORMAL,0,2.40735,622.3380000000001,13.67911,47.6743,34.60531
2018-04-09 16:10:00,NORMAL,0,2.391609,623.3796,13.46933,47.3396,34.1701
2018-04-09 16:20:00,NORMAL,0,2.397512,629.6296,13.59954,46.98775,33.54153
2018-04-09 16:30:00,NORMAL,0,2.399479,621.7593,13.614,46.18825,33.36684
2018-04-09 16:40:00,NORMAL,0,2.399479,632.1759,13.5923,44.35338,32.38165
2018-04-09 16:50:00,NORMAL,0,2.399479,635.8796,13.65017,42.41761,31.03526
2018-04-09 17:00:00,NORMAL,0,2.396528,635.6481,13.5923,42.50885,30.5855
2018-04-09 17:10:00,NORMAL,0,2.40735,635.8796,13.56337,41.37218,29.021790000000003
2018-04-09 17:20:00,NORMAL,0,2.41522,624.0741,13.02807,40.52007,30.58871
2018-04-09 17:30:00,NORMAL,0,2.417187,625.6945,13.12211,40.28325,29.54706
2018-04-09 17:40:00,NORMAL,0,2.420139,632.6389,13.02807,44.51555,28.63372
2018-04-09 17:50:00,NORMAL,0,2.417187,639.1204,13.14381,45.64624,31.9675
2018-04-09 18:00:00,NORMAL,0,2.400463,643.8657,13.614,48.43282,34.78321
2018-04-09 18:10:00,NORMAL,0,2.410301,627.7777,13.68634,47.11531,35.44071
2018-04-09 18:20:00,NORMAL,0,2.40735,636.2268,13.5923,47.13165,32.52975
2018-04-09 18:30:00,NORMAL,0,2.402431,635.3009,13.64294,49.76515,32.84639
2018-04-09 18:40:00,NORMAL,0,2.396528,629.3981,13.73698,51.14366,36.16693
2018-04-09 18:50:00,NORMAL,0,2.396528,638.5416,13.67911,52.88571999999999,32.72206
2018-04-09 19:00:00,NORMAL,0,2.416204,636.2268,13.53443,50.08591,37.22262
2018-04-09 19:10:00,NORMAL,0,2.396528,633.4490000000001,13.55613,47.93974,38.49971
2018-04-09 19:20:00,NORMAL,0,2.399479,629.2823,13.68634,48.808,32.49541
2018-04-09 19:30:00,NORMAL,0,2.396528,643.5186,13.628470000000002,44.87481,37.52579
2018-04-09 19:40:00,NORMAL,0,2.399479,635.9954,13.5923,46.85303,32.186240000000005
2018-04-09 19:50:00,NORMAL,0,2.400463,642.4768,13.59954,48.59888,31.53487
2018-04-09 20:00:00,NORMAL,0,2.406366,623.4954,13.55613,49.12222,35.81471
2018-04-09 20:10:00,NORMAL,0,2.399479,637.2684,13.64294,50.17168,32.634609999999995
2018-04-09 20:20:00,NORMAL,0,2.404398,641.6666,13.628470000000002,46.37718,36.49658
2018-04-09 20:30:00,NORMAL,0,2.402431,633.5648,13.53443,48.79098,32.76955
2018-04-09 20:40:00,NORMAL,0,2.406366,629.6296,13.5272,51.46762,36.97842
2018-04-09 20:50:00,NORMAL,0,2.410301,621.0648,13.59954,54.48767,36.20958
2018-04-09 21:00:00,NORMAL,0,2.396528,635.1852,13.614,53.73522,38.27252
2018-04-09 21:10:00,NORMAL,0,2.406366,635.7639,13.55613,49.83376,34.1777
2018-04-09 21:20:00,NORMAL,0,2.406366,637.6157,13.628470000000002,49.38105,33.69205
2018-04-09 21:30:00,NORMAL,0,2.404398,637.1528,13.49826,47.57781,34.76358
2018-04-09 21:40:00,NORMAL,0,2.402431,641.8981,13.5272,45.64034,33.72211
2018-04-09 21:50:00,NORMAL,0,2.404398,637.3843,13.5055,47.11724,33.25484
2018-04-09 22:00:00,NORMAL,0,2.40735,632.9861,13.628470000000002,43.10853,32.23451
2018-04-09 22:10:00,NORMAL,0,2.404398,627.0833,13.5923,44.32322,35.27876
2018-04-09 22:20:00,NORMAL,0,2.402431,634.4907,13.5923,41.56911,29.48823
2018-04-09 22:30:00,NORMAL,0,2.400463,635.6481,13.5923,46.29016,31.28002
2018-04-09 22:40:00,NORMAL,0,2.400463,631.4814,13.5272,44.37841,34.25325
2018-04-09 22:50:00,NORMAL,0,2.400463,634.4907,13.628470000000002,43.77716,34.30313
2018-04-09 23:00:00,NORMAL,0,2.404398,636.3425,13.65017,45.69089,30.24592
2018-04-09 23:10:00,NORMAL,0,2.400463,633.2176,13.53443,45.39636,31.97069
2018-04-09 23:20:00,NORMAL,0,2.4142360000000003,646.875,13.64294,45.8474,32.7189
2018-04-09 23:30:00,NORMAL,0,2.399479,642.7084,13.64294,42.70176,31.95115
2018-04-09 23:40:00,NORMAL,0,2.400463,637.2686,13.67911,43.268440000000005,30.00307
2018-04-09 23:50:00,NORMAL,0,2.402431,631.0186,13.49826,43.28499,29.33413
2018-04-10 00:00:00,NORMAL,0,2.404398,638.7732,13.5923,44.97485,33.05234
2018-04-10 00:10:00,NORMAL,0,2.406366,629.9768,13.628470000000002,45.32733,35.58967
2018-04-10 00:20:00,NORMAL,0,2.406366,649.1898,13.64294,41.7897,30.28235
2018-04-10 00:30:00,NORMAL,0,2.411285,632.6389,13.614,40.62926,30.61859
2018-04-10 00:40:00,NORMAL,0,2.411285,640.5093,13.65017,41.78645,28.30962
2018-04-10 00:50:00,NORMAL,0,2.4142360000000003,628.7037,13.5272,43.98079,31.54764
2018-04-10 01:00:00,NORMAL,0,2.396528,636.3426,13.55613,48.70393,31.15011
2018-04-10 01:10:00,NORMAL,0,2.40735,625.0,13.12211,46.67968,31.63707
2018-04-10 01:20:00,NORMAL,0,2.402431,626.8518,13.23061,45.39325,33.3572
2018-04-10 01:30:00,NORMAL,0,2.404398,634.8380000000001,13.1004,44.0793,30.864390000000004
2018-04-10 01:40:00,NORMAL,0,2.405382,619.0972,13.17274,45.9726,31.41118
2018-04-10 01:50:00,NORMAL,0,2.402431,630.6713,13.12211,49.90871,30.890690000000003
2018-04-10 02:00:00,NORMAL,0,2.411285,636.5741,13.17274,48.30282,34.16608
2018-04-10 02:10:00,NORMAL,0,2.399479,630.7869999999999,11.89236,45.28355,33.36653
2018-04-10 02:20:00,NORMAL,0,2.396528,638.6573,11.80556,47.79429,31.3568
2018-04-10 02:30:00,NORMAL,0,2.399479,632.9861,13.14381,51.01575,32.27389
2018-04-10 02:40:00,NORMAL,0,2.396528,636.1111,13.12211,46.77246,33.44407
2018-04-10 02:50:00,NORMAL,0,2.396528,634.6064,13.09317,46.10351,29.28905
2018-04-10 03:00:00,NORMAL,0,2.401447,633.7963,13.14381,47.99672,28.91718
2018-04-10 03:10:00,NORMAL,0,2.400463,630.2084,12.99913,47.57193,30.61962
2018-04-10 03:20:00,NORMAL,0,2.402431,630.3241,13.17274,45.78766,30.7552
2018-04-10 03:30:00,NORMAL,0,2.402431,634.7222,13.057,43.81672,29.03993
2018-04-10 03:40:00,NORMAL,0,2.40735,628.5880000000001,13.14381,45.23772,28.577340000000003
2018-04-10 03:50:00,NORMAL,0,2.410301,632.5232,13.057,42.08981,27.1781
2018-04-10 04:00:00,NORMAL,0,2.400463,650.9259,13.09317,44.29005,26.48972
2018-04-10 04:10:00,NORMAL,0,2.405382,624.5369999999999,13.12211,44.50496,25.32703
2018-04-10 04:20:00,NORMAL,0,2.40735,633.6805,13.09317,43.90846,27.379790000000003
2018-04-10 04:30:00,NORMAL,0,2.410301,629.5139,13.09317,44.29551,25.07575
2018-04-10 04:40:00,NORMAL,0,2.40735,626.8518,13.12211,42.47738,23.43116
2018-04-10 04:50:00,NORMAL,0,2.40735,624.5369999999999,13.057,46.22766,23.06131
2018-04-10 05:00:00,NORMAL,0,2.406366,642.4768,12.97743,44.48996,22.98006
2018-04-10 05:10:00,NORMAL,0,2.406366,638.6574,13.23061,45.05147,23.00267
2018-04-10 05:20:00,NORMAL,0,2.402431,632.5231,13.14381,47.00686,21.8544
2018-04-10 05:30:00,NORMAL,0,2.399479,624.8843,13.12211,45.26693,21.56241
2018-04-10 05:40:00,NORMAL,0,2.399479,635.6482,13.057,43.11166,22.79246
2018-04-10 05:50:00,NORMAL,0,2.399479,635.4166,13.057,45.69603,19.80848
2018-04-10 06:00:00,NORMAL,0,2.406366,636.5741,13.09317,49.86203,21.65839
2018-04-10 06:10:00,NORMAL,0,2.402431,635.5324,13.12211,48.99555,20.91489
2018-04-10 06:20:00,NORMAL,0,2.402431,636.8055,13.02807,46.48663,20.0561
2018-04-10 06:30:00,NORMAL,0,2.400463,640.7407,13.12211,45.88504,18.59604
2018-04-10 06:40:00,NORMAL,0,2.402431,633.4491,13.12211,44.64417,19.00168
2018-04-10 06:50:00,NORMAL,0,2.404398,652.0834,13.14381,47.01612,19.5277
2018-04-10 07:00:00,NORMAL,0,2.399479,639.2361,13.09317,50.83339,19.6
2018-04-10 07:10:00,NORMAL,0,2.410301,635.9954,13.02807,50.47353,21.4869
2018-04-10 07:20:00,NORMAL,0,2.411285,629.2824,13.09317,49.93414,21.00486
2018-04-10 07:30:00,NORMAL,0,2.411285,635.5324,13.12211,51.50343,19.74729
2018-04-10 07:40:00,NORMAL,0,2.411285,640.2778,13.17274,52.30125,20.02075
2018-04-10 07:50:00,NORMAL,0,2.40735,634.9537,13.12211,48.9506,20.17171
2018-04-10 08:00:00,NORMAL,0,2.397512,630.2083,13.14381,48.27501,19.73704
2018-04-10 08:10:00,NORMAL,0,2.406366,642.7084,13.12211,50.3596,18.22863
2018-04-10 08:20:00,NORMAL,0,2.40735,633.9119999999999,13.16551,51.4138,18.51024
2018-04-10 08:30:00,NORMAL,0,2.406366,638.0787,13.057,50.29233,20.44063
2018-04-10 08:40:00,NORMAL,0,2.400463,642.1296,13.057,48.17917,18.05707
2018-04-10 08:50:00,NORMAL,0,2.402431,628.9352,13.09317,46.58775,18.73009
2018-04-10 09:00:00,NORMAL,0,2.411285,631.5972,13.057,47.57104,18.07593
2018-04-10 09:10:00,NORMAL,0,2.399479,634.1436,13.057,47.88605,20.17234
2018-04-10 09:20:00,NORMAL,0,2.400463,631.0186,13.057,44.07533,16.890079999999998
2018-04-10 09:30:00,NORMAL,0,2.400463,629.5139,13.14381,47.762890000000006,17.03095
2018-04-10 09:40:00,NORMAL,0,2.400463,630.6713,13.12211,46.18459,14.14165
2018-04-10 09:50:00,NORMAL,0,2.397512,633.1018,13.20168,42.71427,17.77804
2018-04-10 10:00:00,NORMAL,0,2.401447,637.6157,13.14381,41.48899,15.753520000000002
2018-04-10 10:10:00,NORMAL,0,2.396528,642.5926,13.14381,40.15126,14.938479999999998
2018-04-10 10:20:00,NORMAL,0,2.404398,632.6389,13.09317,42.7294,14.95701
2018-04-10 10:30:00,NORMAL,0,2.410301,637.8472,13.09317,42.15207,15.66523
2018-04-10 10:40:00,NORMAL,0,2.444734,637.0369999999999,13.17274,42.87254,16.76672
2018-04-10 10:50:00,NORMAL,0,2.430961,629.5139,13.447629999999998,45.20619,15.75726
2018-04-10 11:00:00,NORMAL,0,2.440799,626.3889,13.38252,44.83004,16.50284
2018-04-10 11:10:00,NORMAL,0,2.445718,622.6852,13.34635,50.44261,15.87409
2018-04-10 11:20:00,NORMAL,0,2.433912,629.2824,13.38252,51.15898,17.35022
2018-04-10 11:30:00,NORMAL,0,2.43588,623.6111,13.38252,48.2757,18.95528
2018-04-10 11:40:00,NORMAL,0,2.44375,623.1481,12.78212,42.05257,16.99446
2018-04-10 11:50:00,NORMAL,0,2.43588,618.4028,12.80382,43.74681,15.310570000000002
2018-04-10 12:00:00,NORMAL,0,2.444734,622.4537,13.09317,45.92196,16.738970000000002
2018-04-10 12:10:00,NORMAL,0,2.404398,636.2268,13.09317,43.52983,15.72688
2018-04-10 12:20:00,NORMAL,0,2.400463,607.2916,13.14381,42.55817,14.67061
2018-04-10 12:30:00,NORMAL,0,2.400463,611.5741,13.17274,43.27535,15.37481
2018-04-10 12:40:00,NORMAL,0,2.399479,615.1619999999999,13.17274,44.04514,15.3975
2018-04-10 12:50:00,NORMAL,0,2.399479,613.0787,13.15828,41.58212,15.01582
2018-04-10 13:00:00,NORMAL,0,2.40735,614.3519,13.09317,44.55404,14.32596
2018-04-10 13:10:00,NORMAL,0,2.396528,616.0880000000001,13.12211,44.97376,15.64205
2018-04-10 13:20:00,NORMAL,0,2.399479,609.7222,13.14381,48.47275,14.64922
2018-04-10 13:30:00,NORMAL,0,2.402431,614.1204,13.1004,48.6813,15.66659
2018-04-10 13:40:00,NORMAL,0,2.410301,612.1528,13.02807,46.86898,16.11766
2018-04-10 13:50:00,NORMAL,0,2.411285,616.7824,13.20168,45.59228,14.216970000000002
2018-04-10 14:00:00,NORMAL,0,2.399479,616.8981,13.09317,50.02045,14.99973
2018-04-10 14:10:00,NORMAL,0,2.41522,619.5602,12.99913,45.78731,14.475879999999998
2018-04-10 14:20:00,NORMAL,0,2.4142360000000003,609.6064,13.17998,42.87764,14.93747
2018-04-10 14:30:00,NORMAL,0,2.4142360000000003,620.0231,13.17274,46.33301,13.79527
2018-04-10 14:40:00,NORMAL,0,2.409317,624.1898,13.12211,44.14807,14.97875
2018-04-10 14:50:00,NORMAL,0,2.40735,616.7824,13.12211,45.20763,13.82524
2018-04-10 15:00:00,NORMAL,0,2.399479,623.2639,13.14381,43.33652,14.7293
2018-04-10 15:10:00,NORMAL,0,2.40735,610.4166,13.12211,42.6895,14.04574
2018-04-10 15:20:00,NORMAL,0,2.40735,625.6945,12.99913,44.04907,13.91538
2018-04-10 15:30:00,NORMAL,0,2.402431,620.0231,13.09317,42.83076,13.27149
2018-04-10 15:40:00,NORMAL,0,2.399479,615.625,13.14381,42.95258,13.62914
2018-04-10 15:50:00,NORMAL,0,2.400463,622.1064,13.14381,45.70588,12.7022
2018-04-10 16:00:00,NORMAL,0,2.411285,616.4352,13.09317,49.84284,14.6101
2018-04-10 16:10:00,NORMAL,0,2.455556,618.75,13.14381,46.23957,13.87365
2018-04-10 16:20:00,NORMAL,0,2.454572,622.4537,13.09317,43.64527,14.159579999999998
2018-04-10 16:30:00,NORMAL,0,2.449653,620.2546,13.09317,47.20177,12.70648
2018-04-10 16:40:00,NORMAL,0,2.459491,622.5695,12.99913,49.01594,13.76017
2018-04-10 16:50:00,NORMAL,0,2.453588,626.3889,13.09317,46.82222,14.84915
2018-04-10 17:00:00,NORMAL,0,2.45162,622.8009,13.14381,44.49695,12.25231
2018-04-10 17:10:00,NORMAL,0,2.45162,640.9722,13.20168,48.0546,12.64332
2018-04-10 17:20:00,NORMAL,0,2.460474,628.2407,13.09317,49.46451,13.24097
2018-04-10 17:30:00,NORMAL,0,2.446702,629.1666,13.09317,48.48856,14.71286
2018-04-10 17:40:00,NORMAL,0,2.459491,628.3564,13.09317,48.06445,30.40733
2018-04-10 17:50:00,NORMAL,0,2.45162,629.5139,13.14381,49.00896,37.38241
2018-04-10 18:00:00,NORMAL,0,2.456539,628.7037,13.53443,50.74484,37.585840000000005
2018-04-10 18:10:00,NORMAL,0,2.456539,623.4954,13.68634,53.21872,38.96567
2018-04-10 18:20:00,NORMAL,0,2.455556,628.9352,13.628470000000002,48.65979,39.3171
2018-04-10 18:30:00,NORMAL,0,2.459491,632.5231,13.55613,47.05632,34.75048
2018-04-10 18:40:00,NORMAL,0,2.448669,631.9445,13.59954,45.98018,33.27847
2018-04-10 18:50:00,NORMAL,0,2.458507,634.375,13.614,44.648790000000005,32.53655
2018-04-10 19:00:00,NORMAL,0,2.455556,639.0046,13.5923,47.49432,31.31878
2018-04-10 19:10:00,NORMAL,0,2.456539,629.3982,13.68634,47.52636,34.75406
2018-04-10 19:20:00,NORMAL,0,2.45162,637.9630000000001,13.74421,48.07402,36.52691
2018-04-10 19:30:00,NORMAL,0,2.453588,637.8472,13.5923,45.91496,35.69115
2018-04-10 19:40:00,NORMAL,0,2.45162,626.5046,13.55613,47.12125,35.10258
2018-04-10 19:50:00,NORMAL,0,2.453588,633.5648,13.64294,46.99772,33.77256
2018-04-10 20:00:00,NORMAL,0,2.453588,636.2268,13.68634,45.56527,33.58662
2018-04-10 20:10:00,NORMAL,0,2.449653,628.7037,13.628470000000002,44.782790000000006,31.889470000000003
2018-04-10 20:20:00,NORMAL,0,2.460474,633.6805,13.614,45.31335,32.858740000000004
2018-04-10 20:30:00,NORMAL,0,2.449653,627.1991,13.5272,45.76586,31.88483
2018-04-10 20:40:00,NORMAL,0,2.459491,616.6666,13.59954,46.78874,31.73763
2018-04-10 20:50:00,NORMAL,0,2.448669,641.3195,13.628470000000002,47.23895,33.135490000000004
2018-04-10 21:00:00,NORMAL,0,2.449653,631.9445,13.68634,51.03757,35.36067
2018-04-10 21:10:00,NORMAL,0,2.450637,638.8889,13.5923,53.45758000000001,34.39553
2018-04-10 21:20:00,NORMAL,0,2.454572,634.1436,13.55613,51.5944,37.12311
2018-04-10 21:30:00,NORMAL,0,2.45162,630.5555,13.59954,51.54149,33.95227
2018-04-10 21:40:00,NORMAL,0,2.453588,635.6481,13.55613,51.48808,37.00243
2018-04-10 21:50:00,NORMAL,0,2.458507,637.5,13.59954,52.263290000000005,35.78405
2018-04-10 22:00:00,NORMAL,0,2.456539,630.4398,13.5923,49.03699,36.52887
2018-04-10 22:10:00,NORMAL,0,2.459491,638.7731,13.55613,50.74477,34.68801
2018-04-10 22:20:00,NORMAL,0,2.45162,632.4074,13.55613,50.20417,36.43275
2018-04-10 22:30:00,NORMAL,0,2.459491,637.5,13.65017,49.95547,36.999190000000006
2018-04-10 22:40:00,NORMAL,0,2.446702,628.3564,13.614,46.07916,37.61807
2018-04-10 22:50:00,NORMAL,0,2.455556,634.4907,13.53443,44.402440000000006,34.47347
2018-04-10 23:00:00,NORMAL,0,2.448669,631.8287,13.67911,52.07227,29.92461
2018-04-10 23:10:00,NORMAL,0,2.456539,645.4861,13.64294,52.84254,37.43675
2018-04-10 23:20:00,NORMAL,0,2.45162,638.1945,13.56337,50.10488,36.26548
2018-04-10 23:30:00,NORMAL,0,2.455556,631.25,13.56337,53.0286,37.31347
2018-04-10 23:40:00,NORMAL,0,2.459491,630.4398,13.5923,50.24263,37.95773
2018-04-10 23:50:00,NORMAL,0,2.450637,639.2361,13.65017,50.8339,37.80153
2018-04-11 00:00:00,NORMAL,0,2.45162,633.3334,13.64294,46.08452,37.26338
2018-04-11 00:10:00,NORMAL,0,2.448669,635.9954,13.56337,48.46982,34.8626
2018-04-11 00:20:00,NORMAL,0,2.4614580000000004,630.5555,13.715279999999998,51.06725,32.11264
2018-04-11 00:30:00,NORMAL,0,2.448669,630.4398,13.55613,51.873940000000005,40.9694
2018-04-11 00:40:00,NORMAL,0,2.459491,639.0046,13.614,48.69707,34.6053
